book_id,chap_num,para_num,sent_num,,token_str,term_str
3,1,5,1,3,even,even
3,1,5,1,4,that,that
3,1,5,1,5,had,had
3,1,5,1,6,been,been
3,1,5,1,7,determined,determined
3,1,5,1,8,yet,yet
3,1,5,1,9,the,the
3,1,5,1,10,knowledge,knowledge
3,1,5,1,11,of,of
3,1,5,1,12,which,which
3,1,5,1,13,is,is
3,1,5,1,14,the,the
3,1,5,1,15,eldest,eldest
3,1,5,1,16,line,line
3,1,5,1,17,of,of
3,1,5,1,18,Adam’s,adam’s
3,1,5,1,19,posterity,posterity
3,1,5,1,20,being,being
3,1,5,1,21,so,so
3,1,5,1,22,long,long
3,1,5,1,23,since,since
3,1,5,1,24,utterly,utterly
3,1,5,1,25,lost,lost
3,1,5,1,26,that,that
3,1,5,1,27,in,in
3,1,5,1,28,the,the
3,1,5,1,29,races,races
3,1,5,1,30,of,of
3,1,5,1,31,mankind,mankind
3,1,5,1,32,and,and
3,1,5,1,33,families,families
3,1,5,1,34,of,of
3,1,5,1,35,the,the
3,1,5,1,36,world,world
3,1,5,1,37,there,there
3,1,5,1,38,remains,remains
3,1,5,1,39,not,not
3,1,5,1,40,to,to
3,1,5,1,41,one,one
3,1,5,1,42,above,above
3,1,5,1,43,another,another
3,1,5,1,44,the,the
3,1,5,1,45,least,least
3,1,5,1,46,pretence,pretence
3,1,5,1,47,to,to
3,1,5,1,48,be,be
3,1,5,1,49,the,the
3,1,5,1,50,eldest,eldest
3,1,5,1,51,house,house
3,1,5,1,52,and,and
3,1,5,1,53,to,to
3,1,5,1,54,have,have
3,1,5,1,55,the,the
3,1,5,1,56,right,right
3,1,5,1,57,of,of
3,1,5,1,58,inheritance,inheritance
3,1,5,2,0,,
3,1,6,0,0,All,all
3,1,6,0,1,these,these
3,1,6,0,2,premises,premises
3,1,6,0,3,having,having
3,1,6,0,4,as,as
3,1,6,0,5,I,i
3,1,6,0,6,think,think
3,1,6,0,7,been,been
3,1,6,0,8,clearly,clearly
3,1,6,0,9,made,made
3,1,6,0,10,out,out
3,1,6,0,11,it,it
3,1,6,0,12,is,is
3,1,6,0,13,impossible,impossible
3,1,6,0,14,that,that
3,1,6,0,15,the,the
3,1,6,0,16,rulers,rulers
3,1,6,0,17,now,now
3,1,6,0,18,on,on
3,1,6,0,19,earth,earth
3,1,6,0,20,should,should
3,1,6,0,21,make,make
3,1,6,0,22,any,any
3,1,6,0,23,benefit,benefit
3,1,6,0,24,or,or
3,1,6,0,25,derive,derive
3,1,6,0,26,any,any
3,1,6,0,27,the,the
3,1,6,0,28,least,least
3,1,6,0,29,shadow,shadow
3,1,6,0,30,of,of
3,1,6,0,31,authority,authority
3,1,6,0,32,from,from
3,1,6,0,33,that,that
3,1,6,0,34,which,which
3,1,6,0,35,is,is
3,1,6,0,36,held,held
3,1,6,0,37,to,to
3,1,6,0,38,be,be
3,1,6,0,39,the,the
3,1,6,0,40,fountain,fountain
3,1,6,0,41,of,of
3,1,6,0,42,all,all
3,1,6,0,43,power,power
3,1,6,0,44,Adam’s,adam’s
3,1,6,0,45,private,private
3,1,6,0,46,dominion,dominion
3,1,6,0,47,and,and
3,1,6,0,48,paternal,paternal
3,1,6,0,49,jurisdiction,jurisdiction
3,1,6,1,0,,
3,1,6,1,1,so,so
3,1,6,1,2,that,that
3,1,6,1,3,he,he
3,1,6,1,4,that,that
3,1,6,1,5,will,will
3,1,6,1,6,not,not
3,1,6,1,7,give,give
3,1,6,1,8,just,just
3,1,6,1,9,occasion,occasion
3,1,6,1,10,to,to
3,1,6,1,11,think,think
3,1,6,1,12,that,that
3,1,6,1,13,all,all
3,1,6,1,14,government,government
3,1,6,1,15,in,in
3,1,6,1,16,the,the
3,1,6,1,17,world,world
3,1,6,1,18,is,is
3,1,6,1,19,the,the
3,1,6,1,20,product,product
3,1,6,1,21,only,only
3,1,6,1,22,of,of
3,1,6,1,23,force,force
3,1,6,1,24,and,and
3,1,6,1,25,violence,violence
3,1,6,1,26,and,and
3,1,6,1,27,that,that
3,1,6,1,28,men,men
3,1,6,1,29,live,live
3,1,6,1,30,together,together
3,1,6,1,31,by,by
3,1,6,1,32,no,no
3,1,6,1,33,other,other
3,1,6,1,34,rules,rules
3,1,6,1,35,but,but
3,1,6,1,36,that,that
3,1,6,1,37,of,of
3,1,6,1,38,beasts,beasts
3,1,6,1,39,where,where
3,1,6,1,40,the,the
3,1,6,1,41,strongest,strongest
3,1,6,1,42,carries,carries
3,1,6,1,43,it,it
3,1,6,1,44,and,and
3,1,6,1,45,so,so
3,1,6,1,46,lay,lay
3,1,6,1,47,a,a
3,1,6,1,48,foundation,foundation
3,1,6,1,49,for,for
3,1,6,1,50,perpetual,perpetual
3,1,6,1,51,disorder,disorder
3,1,6,1,52,and,and
3,1,6,1,53,mischief,mischief
3,1,6,1,54,tumult,tumult
3,1,6,1,55,sedition,sedition
3,1,6,1,56,and,and
3,1,6,1,57,rebellion,rebellion
3,1,6,1,58,(things,(things
3,1,6,1,59,that,that
3,1,6,1,60,the,the
3,1,6,1,61,followers,followers
3,1,6,1,62,of,of
3,1,6,1,63,that,that
3,1,6,1,64,hypothesis,hypothesis
3,1,6,1,65,so,so
3,1,6,1,66,loudly,loudly
3,1,6,1,67,cry,cry
3,1,6,1,68,out,out
3,1,6,1,69,against),against)
3,1,6,1,70,must,must
3,1,6,1,71,of,of
3,1,6,1,72,necessity,necessity
3,1,6,1,73,find,find
3,1,6,1,74,out,out
3,1,6,1,75,another,another
3,1,6,1,76,rise,rise
3,1,6,1,77,of,of
3,1,6,1,78,government,government
3,1,6,1,79,another,another
3,1,6,1,80,original,original
3,1,6,1,81,of,of
3,1,6,1,82,political,political
3,1,6,1,83,power,power
3,1,6,1,84,and,and
3,1,6,1,85,another,another
3,1,6,1,86,way,way
3,1,6,1,87,of,of
3,1,6,1,88,designing,designing
3,1,6,1,89,and,and
3,1,6,1,90,knowing,knowing
3,1,6,1,91,the,the
3,1,6,1,92,persons,persons
3,1,6,1,93,that,that
3,1,6,1,94,have,have
3,1,6,1,95,it,it
3,1,6,1,96,than,than
3,1,6,1,97,what,what
3,1,6,1,98,Sir,sir
3,1,6,1,99,Robert,robert
3,1,6,1,100,Filmer,filmer
3,1,6,1,101,hath,hath
3,1,6,1,102,taught,taught
3,1,6,1,103,us,us
3,1,6,2,0,,
3,1,7,0,0,Sect,sect
3,1,7,1,0,,
3,1,7,1,1,2,2
3,1,7,2,0,,
3,1,7,2,1,To,to
3,1,7,2,2,this,this
3,1,7,2,3,purpose,purpose
3,1,7,2,4,I,i
3,1,7,2,5,think,think
3,1,7,2,6,it,it
3,1,7,2,7,may,may
3,1,7,2,8,not,not
3,1,7,2,9,be,be
3,1,7,2,10,amiss,amiss
3,1,7,2,11,to,to
3,1,7,2,12,set,set
3,1,7,2,13,down,down
3,1,7,2,14,what,what
3,1,7,2,15,I,i
3,1,7,2,16,take,take
3,1,7,2,17,to,to
3,1,7,2,18,be,be
3,1,7,2,19,political,political
3,1,7,2,20,power,power
3,1,7,3,0,,
3,1,7,3,1,that,that
3,1,7,3,2,the,the
3,1,7,3,3,power,power
3,1,7,3,4,of,of
3,1,7,3,5,a,a
3,1,7,3,6,MAGISTRATE,magistrate
3,1,7,3,7,over,over
3,1,7,3,8,a,a
3,1,7,3,9,subject,subject
3,1,7,3,10,may,may
3,1,7,3,11,be,be
3,1,7,3,12,distinguished,distinguished
3,1,7,3,13,from,from
3,1,7,3,14,that,that
3,1,7,3,15,of,of
3,1,7,3,16,a,a
3,1,7,3,17,FATHER,father
3,1,7,3,18,over,over
3,1,7,3,19,his,his
3,1,7,3,20,children,children
3,1,7,3,21,a,a
3,1,7,3,22,MASTER,master
3,1,7,3,23,over,over
3,1,7,3,24,his,his
3,1,7,3,25,servant,servant
3,1,7,3,26,a,a
3,1,7,3,27,HUSBAND,husband
3,1,7,3,28,over,over
3,1,7,3,29,his,his
3,1,7,3,30,wife,wife
3,1,7,3,31,and,and
3,1,7,3,32,a,a
3,1,7,3,33,LORD,lord
3,1,7,3,34,over,over
3,1,7,3,35,his,his
3,1,7,3,36,slave,slave
3,1,7,4,0,,
3,1,7,4,1,All,all
3,1,7,4,2,which,which
3,1,7,4,3,distinct,distinct
3,1,7,4,4,powers,powers
3,1,7,4,5,happening,happening
3,1,7,4,6,sometimes,sometimes
3,1,7,4,7,together,together
3,1,7,4,8,in,in
3,1,7,4,9,the,the
3,1,7,4,10,same,same
3,1,7,4,11,man,man
3,1,7,4,12,if,if
3,1,7,4,13,he,he
3,1,7,4,14,be,be
3,1,7,4,15,considered,considered
3,1,7,4,16,under,under
3,1,7,4,17,these,these
3,1,7,4,18,different,different
3,1,7,4,19,relations,relations
3,1,7,4,20,it,it
3,1,7,4,21,may,may
3,1,7,4,22,help,help
3,1,7,4,23,us,us
3,1,7,4,24,to,to
3,1,7,4,25,distinguish,distinguish
3,1,7,4,26,these,these
3,1,7,4,27,powers,powers
3,1,7,4,28,one,one
3,1,7,4,29,from,from
3,1,7,4,30,wealth,wealth
3,1,7,4,31,a,a
3,1,7,4,32,father,father
3,1,7,4,33,of,of
3,1,7,4,34,a,a
3,1,7,4,35,family,family
3,1,7,4,36,and,and
3,1,7,4,37,a,a
3,1,7,4,38,captain,captain
3,1,7,4,39,of,of
3,1,7,4,40,a,a
3,1,7,4,41,galley,galley
3,1,7,5,0,,
3,1,8,0,0,Sect,sect
3,1,8,1,0,,
3,1,8,1,1,3,3
3,1,8,2,0,,
3,1,8,2,1,POLITICAL,political
3,1,8,2,2,POWER,power
3,1,8,2,3,then,then
3,1,8,2,4,I,i
3,1,8,2,5,take,take
3,1,8,2,6,to,to
3,1,8,2,7,be,be
3,1,8,2,8,a,a
3,1,8,2,9,RIGHT,right
3,1,8,2,10,of,of
3,1,8,2,11,making,making
3,1,8,2,12,laws,laws
3,1,8,2,13,with,with
3,1,8,2,14,penalties,penalties
3,1,8,2,15,of,of
3,1,8,2,16,death,death
3,1,8,2,17,and,and
3,1,8,2,18,consequently,consequently
3,1,8,2,19,all,all
3,1,8,2,20,less,less
3,1,8,2,21,penalties,penalties
3,1,8,2,22,for,for
3,1,8,2,23,the,the
3,1,8,2,24,regulating,regulating
3,1,8,2,25,and,and
3,1,8,2,26,preserving,preserving
3,1,8,2,27,of,of
3,1,8,2,28,property,property
3,1,8,2,29,and,and
3,1,8,2,30,of,of
3,1,8,2,31,employing,employing
3,1,8,2,32,the,the
3,1,8,2,33,force,force
3,1,8,2,34,of,of
3,1,8,2,35,the,the
3,1,8,2,36,community,community
3,1,8,2,37,in,in
3,1,8,2,38,the,the
3,1,8,2,39,execution,execution
3,1,8,2,40,of,of
3,1,8,2,41,such,such
3,1,8,2,42,laws,laws
3,1,8,2,43,and,and
3,1,8,2,44,in,in
3,1,8,2,45,the,the
3,1,8,2,46,defence,defence
3,1,8,2,47,of,of
3,1,8,2,48,the,the
3,1,8,2,49,commonwealth,commonwealth
3,1,8,2,50,from,from
3,1,8,2,51,foreign,foreign
3,1,8,2,52,injury,injury
3,1,8,3,0,,
3,1,8,3,1,and,and
3,1,8,3,2,all,all
3,1,8,3,3,this,this
3,1,8,3,4,only,only
3,1,8,3,5,for,for
3,1,8,3,6,the,the
3,1,8,3,7,public,public
3,1,8,3,8,good,good
3,1,8,4,0,,
3,2,0,0,0,OF,of
3,2,0,0,1,THE,the
3,2,0,0,2,STATE,state
3,2,0,0,3,OF,of
3,2,0,0,4,NATURE,nature
3,2,0,1,0,,
3,2,1,0,0,Sect,sect
3,2,1,1,0,,
3,2,1,1,1,4,4
3,2,1,2,0,,
3,2,1,2,1,TO,to
3,2,1,2,2,understand,understand
3,2,1,2,3,political,political
3,2,1,2,4,power,power
3,2,1,2,5,right,right
3,2,1,2,6,and,and
3,2,1,2,7,derive,derive
3,2,1,2,8,it,it
3,2,1,2,9,from,from
3,2,1,2,10,its,its
3,2,1,2,11,original,original
3,2,1,2,12,we,we
3,2,1,2,13,must,must
3,2,1,2,14,consider,consider
3,2,1,2,15,what,what
3,2,1,2,16,state,state
3,2,1,2,17,all,all
3,2,1,2,18,men,men
3,2,1,2,19,are,are
3,2,1,2,20,naturally,naturally
3,2,1,2,21,in,in
3,2,1,2,22,and,and
3,2,1,2,23,that,that
3,2,1,2,24,is,is
3,2,1,2,25,a,a
3,2,1,2,26,state,state
3,2,1,2,27,of,of
3,2,1,2,28,perfect,perfect
3,2,1,2,29,freedom,freedom
3,2,1,2,30,to,to
3,2,1,2,31,order,order
3,2,1,2,32,their,their
3,2,1,2,33,actions,actions
3,2,1,2,34,and,and
3,2,1,2,35,dispose,dispose
3,2,1,2,36,of,of
3,2,1,2,37,their,their
3,2,1,2,38,possessions,possessions
3,2,1,2,39,and,and
3,2,1,2,40,persons,persons
3,2,1,2,41,as,as
3,2,1,2,42,they,they
3,2,1,2,43,think,think
3,2,1,2,44,fit,fit
3,2,1,2,45,within,within
3,2,1,2,46,the,the
3,2,1,2,47,bounds,bounds
3,2,1,2,48,of,of
3,2,1,2,49,the,the
3,2,1,2,50,law,law
3,2,1,2,51,of,of
3,2,1,2,52,nature,nature
3,2,1,2,53,without,without
3,2,1,2,54,asking,asking
3,2,1,2,55,leave,leave
3,2,1,2,56,or,or
3,2,1,2,57,depending,depending
3,2,1,2,58,upon,upon
3,2,1,2,59,the,the
3,2,1,2,60,will,will
3,2,1,2,61,of,of
3,2,1,2,62,any,any
3,2,1,2,63,other,other
3,2,1,2,64,man,man
3,2,1,3,0,,
3,2,2,0,0,A,a
3,2,2,0,1,state,state
3,2,2,0,2,also,also
3,2,2,0,3,of,of
3,2,2,0,4,equality,equality
3,2,2,0,5,wherein,wherein
3,2,2,0,6,all,all
3,2,2,0,7,the,the
3,2,2,0,8,power,power
3,2,2,0,9,and,and
3,2,2,0,10,jurisdiction,jurisdiction
3,2,2,0,11,is,is
3,2,2,0,12,reciprocal,reciprocal
3,2,2,0,13,no,no
3,2,2,0,14,one,one
3,2,2,0,15,having,having
3,2,2,0,16,more,more
3,2,2,0,17,than,than
3,2,2,0,18,another,another
3,2,2,1,0,,
3,2,2,1,1,there,there
3,2,2,1,2,being,being
3,2,2,1,3,nothing,nothing
3,2,2,1,4,more,more
3,2,2,1,5,evident,evident
3,2,2,1,6,than,than
3,2,2,1,7,that,that
3,2,2,1,8,creatures,creatures
3,2,2,1,9,of,of
3,2,2,1,10,the,the
3,2,2,1,11,same,same
3,2,2,1,12,species,species
3,2,2,1,13,and,and
3,2,2,1,14,rank,rank
3,2,2,1,15,promiscuously,promiscuously
3,2,2,1,16,born,born
3,2,2,1,17,to,to
3,2,2,1,18,all,all
3,2,2,1,19,the,the
3,2,2,1,20,same,same
3,2,2,1,21,advantages,advantages
3,2,2,1,22,of,of
3,2,2,1,23,nature,nature
3,2,2,1,24,and,and
3,2,2,1,25,the,the
3,2,2,1,26,use,use
3,2,2,1,27,of,of
3,2,2,1,28,the,the
3,2,2,1,29,same,same
3,2,2,1,30,faculties,faculties
3,2,2,1,31,should,should
3,2,2,1,32,also,also
3,2,2,1,33,be,be
3,2,2,1,34,equal,equal
3,2,2,1,35,one,one
3,2,2,1,36,amongst,amongst
3,2,2,1,37,another,another
3,2,2,1,38,without,without
3,2,2,1,39,subordination,subordination
3,2,2,1,40,or,or
3,2,2,1,41,subjection,subjection
3,2,2,1,42,unless,unless
3,2,2,1,43,the,the
3,2,2,1,44,lord,lord
3,2,2,1,45,and,and
3,2,2,1,46,master,master
3,2,2,1,47,of,of
3,2,2,1,48,them,them
3,2,2,1,49,all,all
3,2,2,1,50,should,should
3,2,2,1,51,by,by
3,2,2,1,52,any,any
3,2,2,1,53,manifest,manifest
3,2,2,1,54,declaration,declaration
3,2,2,1,55,of,of
3,2,2,1,56,his,his
3,2,2,1,57,will,will
3,2,2,1,58,set,set
3,2,2,1,59,one,one
3,2,2,1,60,above,above
3,2,2,1,61,another,another
3,2,2,1,62,and,and
3,2,2,1,63,confer,confer
3,2,2,1,64,on,on
3,2,2,1,65,him,him
3,2,2,1,66,by,by
3,2,2,1,67,an,an
3,2,2,1,68,evident,evident
3,2,2,1,69,and,and
3,2,2,1,70,clear,clear
3,2,2,1,71,appointment,appointment
3,2,2,1,72,an,an
3,2,2,1,73,undoubted,undoubted
3,2,2,1,74,right,right
3,2,2,1,75,to,to
3,2,2,1,76,dominion,dominion
3,2,2,1,77,and,and
3,2,2,1,78,sovereignty,sovereignty
3,2,2,2,0,,
3,2,3,0,0,Sect,sect
3,2,3,1,0,,
3,2,3,1,1,5,5
3,2,3,2,0,,
3,2,3,2,1,This,this
3,2,3,2,2,equality,equality
3,2,3,2,3,of,of
3,2,3,2,4,men,men
3,2,3,2,5,by,by
3,2,3,2,6,nature,nature
3,2,3,2,7,the,the
3,2,3,2,8,judicious,judicious
3,2,3,2,9,Hooker,hooker
3,2,3,2,10,looks,looks
3,2,3,2,11,upon,upon
3,2,3,2,12,as,as
3,2,3,2,13,so,so
3,2,3,2,14,evident,evident
3,2,3,2,15,in,in
3,2,3,2,16,itself,itself
3,2,3,2,17,and,and
3,2,3,2,18,beyond,beyond
3,2,3,2,19,all,all
3,2,3,2,20,question,question
3,2,3,2,21,that,that
3,2,3,2,22,he,he
3,2,3,2,23,makes,makes
3,2,3,2,24,it,it
3,2,3,2,25,the,the
3,2,3,2,26,foundation,foundation
3,2,3,2,27,of,of
3,2,3,2,28,that,that
3,2,3,2,29,obligation,obligation
3,2,3,2,30,to,to
3,2,3,2,31,mutual,mutual
3,2,3,2,32,love,love
3,2,3,2,33,amongst,amongst
3,2,3,2,34,men,men
3,2,3,2,35,on,on
3,2,3,2,36,which,which
3,2,3,2,37,he,he
3,2,3,2,38,builds,builds
3,2,3,2,39,the,the
3,2,3,2,40,duties,duties
3,2,3,2,41,they,they
3,2,3,2,42,owe,owe
3,2,3,2,43,one,one
3,2,3,2,44,another,another
3,2,3,2,45,and,and
3,2,3,2,46,from,from
3,2,3,2,47,whence,whence
3,2,3,2,48,he,he
3,2,3,2,49,derives,derives
3,2,3,2,50,the,the
3,2,3,2,51,great,great
3,2,3,2,52,maxims,maxims
3,2,3,2,53,of,of
3,2,3,2,54,justice,justice
3,2,3,2,55,and,and
3,2,3,2,56,charity,charity
3,2,3,3,0,,
3,2,3,3,1,His,his
3,2,3,3,2,words,words
3,2,3,3,3,are,are
3,2,3,3,4,,
3,2,4,0,0,/#,/#
3,2,4,0,1,The,the
3,2,4,0,2,like,like
3,2,4,0,3,natural,natural
3,2,4,0,4,inducement,inducement
3,2,4,0,5,hath,hath
3,2,4,0,6,brought,brought
3,2,4,0,7,men,men
3,2,4,0,8,to,to
3,2,4,0,9,know,know
3,2,4,0,10,that,that
3,2,4,0,11,it,it
3,2,4,0,12,is,is
3,2,4,0,13,no,no
3,2,4,0,14,less,less
3,2,4,0,15,their,their
3,2,4,0,16,duty,duty
3,2,4,0,17,to,to
3,2,4,0,18,love,love
3,2,4,0,19,others,others
3,2,4,0,20,than,than
3,2,4,0,21,themselves,themselves
3,2,4,1,0,,
3,2,4,1,1,for,for
3,2,4,1,2,seeing,seeing
3,2,4,1,3,those,those
3,2,4,1,4,things,things
3,2,4,1,5,which,which
3,2,4,1,6,are,are
3,2,4,1,7,equal,equal
3,2,4,1,8,must,must
3,2,4,1,9,needs,needs
3,2,4,1,10,all,all
3,2,4,1,11,have,have
3,2,4,1,12,one,one
3,2,4,1,13,measure,measure
3,2,4,2,0,,
3,2,4,2,1,if,if
3,2,4,2,2,I,i
3,2,4,2,3,cannot,cannot
3,2,4,2,4,but,but
3,2,4,2,5,wish,wish
3,2,4,2,6,to,to
3,2,4,2,7,receive,receive
3,2,4,2,8,good,good
3,2,4,2,9,even,even
3,2,4,2,10,as,as
3,2,4,2,11,much,much
3,2,4,2,12,at,at
3,2,4,2,13,every,every
3,2,4,2,14,man’s,man’s
3,2,4,2,15,hands,hands
3,2,4,2,16,as,as
3,2,4,2,17,any,any
3,2,4,2,18,man,man
3,2,4,2,19,can,can
3,2,4,2,20,wish,wish
3,2,4,2,21,unto,unto
3,2,4,2,22,his,his
3,2,4,2,23,own,own
3,2,4,2,24,soul,soul
3,2,4,2,25,how,how
3,2,4,2,26,should,should
3,2,4,2,27,I,i
3,2,4,2,28,look,look
3,2,4,2,29,to,to
3,2,4,2,30,have,have
3,2,4,2,31,any,any
3,2,4,2,32,part,part
3,2,4,2,33,of,of
3,2,4,2,34,my,my
3,2,4,2,35,desire,desire
3,2,4,2,36,herein,herein
3,2,4,2,37,satisfied,satisfied
3,2,4,2,38,unless,unless
3,2,4,2,39,myself,myself
3,2,4,2,40,be,be
3,2,4,2,41,careful,careful
3,2,4,2,42,to,to
3,2,4,2,43,satisfy,satisfy
3,2,4,2,44,the,the
3,2,4,2,45,like,like
3,2,4,2,46,desire,desire
3,2,4,2,47,which,which
3,2,4,2,48,is,is
3,2,4,2,49,undoubtedly,undoubtedly
3,2,4,2,50,in,in
3,2,4,2,51,other,other
3,2,4,2,52,men,men
3,2,4,2,53,being,being
3,2,4,2,54,of,of
3,2,4,2,55,one,one
3,2,4,2,56,and,and
3,2,4,2,57,the,the
3,2,4,2,58,same,same
3,2,4,2,59,nature,nature
3,2,4,3,0,,
3,2,4,3,1,To,to
3,2,4,3,2,have,have
3,2,4,3,3,any,any
3,2,4,3,4,thing,thing
3,2,4,3,5,offered,offered
3,2,4,3,6,them,them
3,2,4,3,7,repugnant,repugnant
3,2,4,3,8,to,to
3,2,4,3,9,this,this
3,2,4,3,10,desire,desire
3,2,4,3,11,must,must
3,2,4,3,12,needs,needs
3,2,4,3,13,in,in
3,2,4,3,14,all,all
3,2,4,3,15,respects,respects
3,2,4,3,16,grieve,grieve
3,2,4,3,17,them,them
3,2,4,3,18,as,as
3,2,4,3,19,much,much
3,2,4,3,20,as,as
3,2,4,3,21,me,me
3,2,4,4,0,,
3,2,4,4,1,so,so
3,2,4,4,2,that,that
3,2,4,4,3,if,if
3,2,4,4,4,I,i
3,2,4,4,5,do,do
3,2,4,4,6,harm,harm
3,2,4,4,7,I,i
3,2,4,4,8,must,must
3,2,4,4,9,look,look
3,2,4,4,10,to,to
3,2,4,4,11,suffer,suffer
3,2,4,4,12,there,there
3,2,4,4,13,being,being
3,2,4,4,14,no,no
3,2,4,4,15,reason,reason
3,2,4,4,16,that,that
3,2,4,4,17,others,others
3,2,4,4,18,should,should
3,2,4,4,19,shew,shew
3,2,4,4,20,greater,greater
3,2,4,4,21,measure,measure
3,2,4,4,22,of,of
3,2,4,4,23,love,love
3,2,4,4,24,to,to
3,2,4,4,25,me,me
3,2,4,4,26,than,than
3,2,4,4,27,they,they
3,2,4,4,28,have,have
3,2,4,4,29,by,by
3,2,4,4,30,me,me
3,2,4,4,31,shewed,shewed
3,2,4,4,32,unto,unto
3,2,4,4,33,them,them
3,2,4,5,0,,
3,2,4,5,1,my,my
3,2,4,5,2,desire,desire
3,2,4,5,3,therefore,therefore
3,2,4,5,4,to,to
3,2,4,5,5,be,be
3,2,4,5,6,loved,loved
3,2,4,5,7,of,of
3,2,4,5,8,my,my
3,2,4,5,9,equals,equals
3,2,4,5,10,in,in
3,2,4,5,11,nature,nature
3,2,4,5,12,as,as
3,2,4,5,13,much,much
3,2,4,5,14,as,as
3,2,4,5,15,possible,possible
3,2,4,5,16,may,may
3,2,4,5,17,be,be
3,2,4,5,18,imposeth,imposeth
3,2,4,5,19,upon,upon
3,2,4,5,20,me,me
3,2,4,5,21,a,a
3,2,4,5,22,natural,natural
3,2,4,5,23,duty,duty
3,2,4,5,24,of,of
3,2,4,5,25,bearing,bearing
3,2,4,5,26,to,to
3,2,4,5,27,them,them
3,2,4,5,28,ward,ward
3,2,4,5,29,fully,fully
3,2,4,5,30,the,the
3,2,4,5,31,like,like
3,2,4,5,32,affection,affection
3,2,4,6,0,,
3,2,4,6,1,from,from
3,2,4,6,2,which,which
3,2,4,6,3,relation,relation
3,2,4,6,4,of,of
