book_id,chap_num,para_num,sent_num,,token_str,term_str
5,1,2,2,9,us,us
5,1,2,2,10,see,see
5,1,2,2,11,and,and
5,1,2,2,12,perceive,perceive
5,1,2,2,13,all,all
5,1,2,2,14,other,other
5,1,2,2,15,things,things
5,1,2,2,16,takes,takes
5,1,2,2,17,no,no
5,1,2,2,18,notice,notice
5,1,2,2,19,of,of
5,1,2,2,20,itself,itself
5,1,2,3,0,,
5,1,2,3,1,and,and
5,1,2,3,2,it,it
5,1,2,3,3,requires,requires
5,1,2,3,4,and,and
5,1,2,3,5,art,art
5,1,2,3,6,and,and
5,1,2,3,7,pains,pains
5,1,2,3,8,to,to
5,1,2,3,9,set,set
5,1,2,3,10,it,it
5,1,2,3,11,at,at
5,1,2,3,12,a,a
5,1,2,3,13,distance,distance
5,1,2,3,14,and,and
5,1,2,3,15,make,make
5,1,2,3,16,it,it
5,1,2,3,17,its,its
5,1,2,3,18,own,own
5,1,2,3,19,object,object
5,1,2,4,0,,
5,1,2,4,1,But,but
5,1,2,4,2,whatever,whatever
5,1,2,4,3,be,be
5,1,2,4,4,the,the
5,1,2,4,5,difficulties,difficulties
5,1,2,4,6,that,that
5,1,2,4,7,lie,lie
5,1,2,4,8,in,in
5,1,2,4,9,the,the
5,1,2,4,10,way,way
5,1,2,4,11,of,of
5,1,2,4,12,this,this
5,1,2,4,13,inquiry,inquiry
5,1,2,5,0,,
5,1,2,5,1,whatever,whatever
5,1,2,5,2,it,it
5,1,2,5,3,be,be
5,1,2,5,4,that,that
5,1,2,5,5,keeps,keeps
5,1,2,5,6,us,us
5,1,2,5,7,so,so
5,1,2,5,8,much,much
5,1,2,5,9,in,in
5,1,2,5,10,the,the
5,1,2,5,11,dark,dark
5,1,2,5,12,to,to
5,1,2,5,13,ourselves,ourselves
5,1,2,6,0,,
5,1,2,6,1,sure,sure
5,1,2,6,2,I,i
5,1,2,6,3,am,am
5,1,2,6,4,that,that
5,1,2,6,5,all,all
5,1,2,6,6,the,the
5,1,2,6,7,light,light
5,1,2,6,8,we,we
5,1,2,6,9,can,can
5,1,2,6,10,let,let
5,1,2,6,11,in,in
5,1,2,6,12,upon,upon
5,1,2,6,13,our,our
5,1,2,6,14,minds,minds
5,1,2,6,15,all,all
5,1,2,6,16,the,the
5,1,2,6,17,acquaintance,acquaintance
5,1,2,6,18,we,we
5,1,2,6,19,can,can
5,1,2,6,20,make,make
5,1,2,6,21,with,with
5,1,2,6,22,our,our
5,1,2,6,23,own,own
5,1,2,6,24,understandings,understandings
5,1,2,6,25,will,will
5,1,2,6,26,not,not
5,1,2,6,27,only,only
5,1,2,6,28,be,be
5,1,2,6,29,very,very
5,1,2,6,30,pleasant,pleasant
5,1,2,6,31,but,but
5,1,2,6,32,bring,bring
5,1,2,6,33,us,us
5,1,2,6,34,great,great
5,1,2,6,35,advantage,advantage
5,1,2,6,36,in,in
5,1,2,6,37,directing,directing
5,1,2,6,38,our,our
5,1,2,6,39,thoughts,thoughts
5,1,2,6,40,in,in
5,1,2,6,41,the,the
5,1,2,6,42,search,search
5,1,2,6,43,of,of
5,1,2,6,44,other,other
5,1,2,6,45,things,things
5,1,2,7,0,,
5,1,3,0,0,2,2
5,1,3,1,0,,
5,1,3,1,1,Design,design
5,1,3,2,0,,
5,1,4,0,0,This,this
5,1,4,0,1,therefore,therefore
5,1,4,0,2,being,being
5,1,4,0,3,my,my
5,1,4,0,4,purpose—to,purpose—to
5,1,4,0,5,inquire,inquire
5,1,4,0,6,into,into
5,1,4,0,7,the,the
5,1,4,0,8,original,original
5,1,4,0,9,certainty,certainty
5,1,4,0,10,and,and
5,1,4,0,11,extent,extent
5,1,4,0,12,of,of
5,1,4,0,13,HUMAN,human
5,1,4,0,14,KNOWLEDGE,knowledge
5,1,4,0,15,together,together
5,1,4,0,16,with,with
5,1,4,0,17,the,the
5,1,4,0,18,grounds,grounds
5,1,4,0,19,and,and
5,1,4,0,20,degrees,degrees
5,1,4,0,21,of,of
5,1,4,0,22,BELIEF,belief
5,1,4,0,23,OPINION,opinion
5,1,4,0,24,and,and
5,1,4,0,25,ASSENT,assent
5,1,4,1,0,—I,—i
5,1,4,1,1,shall,shall
5,1,4,1,2,not,not
5,1,4,1,3,at,at
5,1,4,1,4,present,present
5,1,4,1,5,meddle,meddle
5,1,4,1,6,with,with
5,1,4,1,7,the,the
5,1,4,1,8,physical,physical
5,1,4,1,9,consideration,consideration
5,1,4,1,10,of,of
5,1,4,1,11,the,the
5,1,4,1,12,mind,mind
5,1,4,2,0,,
5,1,4,2,1,or,or
5,1,4,2,2,trouble,trouble
5,1,4,2,3,myself,myself
5,1,4,2,4,to,to
5,1,4,2,5,examine,examine
5,1,4,2,6,wherein,wherein
5,1,4,2,7,its,its
5,1,4,2,8,essence,essence
5,1,4,2,9,consists,consists
5,1,4,3,0,,
5,1,4,3,1,or,or
5,1,4,3,2,by,by
5,1,4,3,3,what,what
5,1,4,3,4,motions,motions
5,1,4,3,5,of,of
5,1,4,3,6,our,our
5,1,4,3,7,spirits,spirits
5,1,4,3,8,or,or
5,1,4,3,9,alterations,alterations
5,1,4,3,10,of,of
5,1,4,3,11,our,our
5,1,4,3,12,bodies,bodies
5,1,4,3,13,we,we
5,1,4,3,14,come,come
5,1,4,3,15,to,to
5,1,4,3,16,have,have
5,1,4,3,17,any,any
5,1,4,3,18,SENSATION,sensation
5,1,4,3,19,by,by
5,1,4,3,20,our,our
5,1,4,3,21,organs,organs
5,1,4,3,22,or,or
5,1,4,3,23,any,any
5,1,4,3,24,IDEAS,ideas
5,1,4,3,25,in,in
5,1,4,3,26,our,our
5,1,4,3,27,understandings,understandings
5,1,4,4,0,,
5,1,4,4,1,and,and
5,1,4,4,2,whether,whether
5,1,4,4,3,those,those
5,1,4,4,4,ideas,ideas
5,1,4,4,5,do,do
5,1,4,4,6,in,in
5,1,4,4,7,their,their
5,1,4,4,8,formation,formation
5,1,4,4,9,any,any
5,1,4,4,10,or,or
5,1,4,4,11,all,all
5,1,4,4,12,of,of
5,1,4,4,13,them,them
5,1,4,4,14,depend,depend
5,1,4,4,15,on,on
5,1,4,4,16,matter,matter
5,1,4,4,17,or,or
5,1,4,4,18,not,not
5,1,4,5,0,,
5,1,4,5,1,These,these
5,1,4,5,2,are,are
5,1,4,5,3,speculations,speculations
5,1,4,5,4,which,which
5,1,4,5,5,however,however
5,1,4,5,6,curious,curious
5,1,4,5,7,and,and
5,1,4,5,8,entertaining,entertaining
5,1,4,5,9,I,i
5,1,4,5,10,shall,shall
5,1,4,5,11,decline,decline
5,1,4,5,12,as,as
5,1,4,5,13,lying,lying
5,1,4,5,14,out,out
5,1,4,5,15,of,of
5,1,4,5,16,my,my
5,1,4,5,17,way,way
5,1,4,5,18,in,in
5,1,4,5,19,the,the
5,1,4,5,20,design,design
5,1,4,5,21,I,i
5,1,4,5,22,am,am
5,1,4,5,23,now,now
5,1,4,5,24,upon,upon
5,1,4,6,0,,
5,1,4,6,1,It,it
5,1,4,6,2,shall,shall
5,1,4,6,3,suffice,suffice
5,1,4,6,4,to,to
5,1,4,6,5,my,my
5,1,4,6,6,present,present
5,1,4,6,7,purpose,purpose
5,1,4,6,8,to,to
5,1,4,6,9,consider,consider
5,1,4,6,10,the,the
5,1,4,6,11,discerning,discerning
5,1,4,6,12,faculties,faculties
5,1,4,6,13,of,of
5,1,4,6,14,a,a
5,1,4,6,15,man,man
5,1,4,6,16,as,as
5,1,4,6,17,they,they
5,1,4,6,18,are,are
5,1,4,6,19,employed,employed
5,1,4,6,20,about,about
5,1,4,6,21,the,the
5,1,4,6,22,objects,objects
5,1,4,6,23,which,which
5,1,4,6,24,they,they
5,1,4,6,25,have,have
5,1,4,6,26,to,to
5,1,4,6,27,do,do
5,1,4,6,28,with,with
5,1,4,7,0,,
5,1,4,7,1,And,and
5,1,4,7,2,I,i
5,1,4,7,3,shall,shall
5,1,4,7,4,imagine,imagine
5,1,4,7,5,I,i
5,1,4,7,6,have,have
5,1,4,7,7,not,not
5,1,4,7,8,wholly,wholly
5,1,4,7,9,misemployed,misemployed
5,1,4,7,10,myself,myself
5,1,4,7,11,in,in
5,1,4,7,12,the,the
5,1,4,7,13,thoughts,thoughts
5,1,4,7,14,I,i
5,1,4,7,15,shall,shall
5,1,4,7,16,have,have
5,1,4,7,17,on,on
5,1,4,7,18,this,this
5,1,4,7,19,occasion,occasion
5,1,4,7,20,if,if
5,1,4,7,21,in,in
5,1,4,7,22,this,this
5,1,4,7,23,historical,historical
5,1,4,7,24,plain,plain
5,1,4,7,25,method,method
5,1,4,7,26,I,i
5,1,4,7,27,can,can
5,1,4,7,28,give,give
5,1,4,7,29,any,any
5,1,4,7,30,account,account
5,1,4,7,31,of,of
5,1,4,7,32,the,the
5,1,4,7,33,ways,ways
5,1,4,7,34,whereby,whereby
5,1,4,7,35,our,our
5,1,4,7,36,understandings,understandings
5,1,4,7,37,come,come
5,1,4,7,38,to,to
5,1,4,7,39,attain,attain
5,1,4,7,40,those,those
5,1,4,7,41,notions,notions
5,1,4,7,42,of,of
5,1,4,7,43,things,things
5,1,4,7,44,we,we
5,1,4,7,45,have,have
5,1,4,8,0,,
5,1,4,8,1,and,and
5,1,4,8,2,can,can
5,1,4,8,3,set,set
5,1,4,8,4,down,down
5,1,4,8,5,any,any
5,1,4,8,6,measures,measures
5,1,4,8,7,of,of
5,1,4,8,8,the,the
5,1,4,8,9,certainty,certainty
5,1,4,8,10,of,of
5,1,4,8,11,our,our
5,1,4,8,12,knowledge,knowledge
5,1,4,9,0,,
5,1,4,9,1,or,or
5,1,4,9,2,the,the
5,1,4,9,3,grounds,grounds
5,1,4,9,4,of,of
5,1,4,9,5,those,those
5,1,4,9,6,persuasions,persuasions
5,1,4,9,7,which,which
5,1,4,9,8,are,are
5,1,4,9,9,to,to
5,1,4,9,10,be,be
5,1,4,9,11,found,found
5,1,4,9,12,amongst,amongst
5,1,4,9,13,men,men
5,1,4,9,14,so,so
5,1,4,9,15,various,various
5,1,4,9,16,different,different
5,1,4,9,17,and,and
5,1,4,9,18,wholly,wholly
5,1,4,9,19,contradictory,contradictory
5,1,4,10,0,,
5,1,4,10,1,and,and
5,1,4,10,2,yet,yet
5,1,4,10,3,asserted,asserted
5,1,4,10,4,somewhere,somewhere
5,1,4,10,5,or,or
5,1,4,10,6,other,other
5,1,4,10,7,with,with
5,1,4,10,8,such,such
5,1,4,10,9,assurance,assurance
5,1,4,10,10,and,and
5,1,4,10,11,confidence,confidence
5,1,4,10,12,that,that
5,1,4,10,13,he,he
5,1,4,10,14,that,that
5,1,4,10,15,shall,shall
5,1,4,10,16,take,take
5,1,4,10,17,a,a
5,1,4,10,18,view,view
5,1,4,10,19,of,of
5,1,4,10,20,the,the
5,1,4,10,21,opinions,opinions
5,1,4,10,22,of,of
5,1,4,10,23,mankind,mankind
5,1,4,10,24,observe,observe
5,1,4,10,25,their,their
5,1,4,10,26,opposition,opposition
5,1,4,10,27,and,and
5,1,4,10,28,at,at
5,1,4,10,29,the,the
5,1,4,10,30,same,same
5,1,4,10,31,time,time
5,1,4,10,32,consider,consider
5,1,4,10,33,the,the
5,1,4,10,34,fondness,fondness
5,1,4,10,35,and,and
5,1,4,10,36,devotion,devotion
5,1,4,10,37,wherewith,wherewith
5,1,4,10,38,they,they
5,1,4,10,39,are,are
5,1,4,10,40,embraced,embraced
5,1,4,10,41,the,the
5,1,4,10,42,resolution,resolution
5,1,4,10,43,and,and
5,1,4,10,44,eagerness,eagerness
5,1,4,10,45,wherewith,wherewith
5,1,4,10,46,they,they
5,1,4,10,47,are,are
5,1,4,10,48,maintained,maintained
5,1,4,10,49,may,may
5,1,4,10,50,perhaps,perhaps
5,1,4,10,51,have,have
5,1,4,10,52,reason,reason
5,1,4,10,53,to,to
5,1,4,10,54,suspect,suspect
5,1,4,10,55,that,that
5,1,4,10,56,either,either
5,1,4,10,57,there,there
5,1,4,10,58,is,is
5,1,4,10,59,no,no
5,1,4,10,60,such,such
5,1,4,10,61,thing,thing
5,1,4,10,62,as,as
5,1,4,10,63,truth,truth
5,1,4,10,64,at,at
5,1,4,10,65,all,all
5,1,4,10,66,or,or
5,1,4,10,67,that,that
5,1,4,10,68,mankind,mankind
5,1,4,10,69,hath,hath
5,1,4,10,70,no,no
5,1,4,10,71,sufficient,sufficient
5,1,4,10,72,means,means
5,1,4,10,73,to,to
5,1,4,10,74,attain,attain
5,1,4,10,75,a,a
5,1,4,10,76,certain,certain
5,1,4,10,77,knowledge,knowledge
5,1,4,10,78,of,of
5,1,4,10,79,it,it
5,1,4,11,0,,
5,1,5,0,0,3,3
5,1,5,1,0,,
5,1,5,1,1,Method,method
5,1,5,2,0,,
5,1,6,0,0,It,it
5,1,6,0,1,is,is
5,1,6,0,2,therefore,therefore
5,1,6,0,3,worth,worth
5,1,6,0,4,while,while
5,1,6,0,5,to,to
5,1,6,0,6,search,search
5,1,6,0,7,out,out
5,1,6,0,8,the,the
5,1,6,0,9,bounds,bounds
5,1,6,0,10,between,between
5,1,6,0,11,opinion,opinion
5,1,6,0,12,and,and
5,1,6,0,13,knowledge,knowledge
5,1,6,1,0,,
5,1,6,1,1,and,and
5,1,6,1,2,examine,examine
5,1,6,1,3,by,by
5,1,6,1,4,what,what
5,1,6,1,5,measures,measures
5,1,6,1,6,in,in
5,1,6,1,7,things,things
5,1,6,1,8,whereof,whereof
5,1,6,1,9,we,we
5,1,6,1,10,have,have
5,1,6,1,11,no,no
5,1,6,1,12,certain,certain
5,1,6,1,13,knowledge,knowledge
5,1,6,1,14,we,we
5,1,6,1,15,ought,ought
5,1,6,1,16,to,to
5,1,6,1,17,regulate,regulate
5,1,6,1,18,our,our
5,1,6,1,19,assent,assent
5,1,6,1,20,and,and
5,1,6,1,21,moderate,moderate
5,1,6,1,22,our,our
5,1,6,1,23,persuasion,persuasion
5,1,6,2,0,,
5,1,6,2,1,In,in
5,1,6,2,2,order,order
5,1,6,2,3,whereunto,whereunto
5,1,6,2,4,I,i
5,1,6,2,5,shall,shall
5,1,6,2,6,pursue,pursue
5,1,6,2,7,this,this
5,1,6,2,8,following,following
5,1,6,2,9,method,method
5,1,6,3,0,—,—
5,1,6,3,1,First,first
5,1,6,3,2,I,i
5,1,6,3,3,shall,shall
5,1,6,3,4,inquire,inquire
5,1,6,3,5,into,into
5,1,6,3,6,the,the
5,1,6,3,7,original,original
5,1,6,3,8,of,of
5,1,6,3,9,those,those
5,1,6,3,10,ideas,ideas
5,1,6,3,11,notions,notions
5,1,6,3,12,or,or
5,1,6,3,13,whatever,whatever
5,1,6,3,14,else,else
5,1,6,3,15,you,you
5,1,6,3,16,please,please
5,1,6,3,17,to,to
5,1,6,3,18,call,call
5,1,6,3,19,them,them
5,1,6,3,20,which,which
5,1,6,3,21,a,a
5,1,6,3,22,man,man
5,1,6,3,23,observes,observes
5,1,6,3,24,and,and
5,1,6,3,25,is,is
5,1,6,3,26,conscious,conscious
5,1,6,3,27,to,to
5,1,6,3,28,himself,himself
5,1,6,3,29,he,he
5,1,6,3,30,has,has
5,1,6,3,31,in,in
5,1,6,3,32,his,his
5,1,6,3,33,mind,mind
5,1,6,4,0,,
5,1,6,4,1,and,and
5,1,6,4,2,the,the
5,1,6,4,3,ways,ways
5,1,6,4,4,whereby,whereby
5,1,6,4,5,the,the
5,1,6,4,6,understanding,understanding
5,1,6,4,7,comes,comes
5,1,6,4,8,to,to
5,1,6,4,9,be,be
5,1,6,4,10,furnished,furnished
5,1,6,4,11,with,with
5,1,6,4,12,them,them
5,1,6,5,0,,
5,1,7,0,0,Secondly,secondly
5,1,7,0,1,I,i
5,1,7,0,2,shall,shall
5,1,7,0,3,endeavour,endeavour
5,1,7,0,4,to,to
5,1,7,0,5,show,show
5,1,7,0,6,what,what
5,1,7,0,7,knowledge,knowledge
5,1,7,0,8,the,the
5,1,7,0,9,understanding,understanding
5,1,7,0,10,hath,hath
5,1,7,0,11,by,by
5,1,7,0,12,those,those
5,1,7,0,13,ideas,ideas
5,1,7,1,0,,
5,1,7,1,1,and,and
5,1,7,1,2,the,the
5,1,7,1,3,certainty,certainty
5,1,7,1,4,evidence,evidence
5,1,7,1,5,and,and
5,1,7,1,6,extent,extent
5,1,7,1,7,of,of
5,1,7,1,8,it,it
5,1,7,2,0,,
5,1,8,0,0,Thirdly,thirdly
5,1,8,0,1,I,i
5,1,8,0,2,shall,shall
5,1,8,0,3,make,make
5,1,8,0,4,some,some
5,1,8,0,5,inquiry,inquiry
5,1,8,0,6,into,into
5,1,8,0,7,the,the
5,1,8,0,8,nature,nature
5,1,8,0,9,and,and
5,1,8,0,10,grounds,grounds
5,1,8,0,11,of,of
5,1,8,0,12,FAITH,faith
5,1,8,0,13,or,or
5,1,8,0,14,OPINION,opinion
5,1,8,1,0,,
5,1,8,1,1,whereby,whereby
5,1,8,1,2,I,i
5,1,8,1,3,mean,mean
5,1,8,1,4,that,that
5,1,8,1,5,assent,assent
5,1,8,1,6,which,which
5,1,8,1,7,we,we
5,1,8,1,8,give,give
5,1,8,1,9,to,to
5,1,8,1,10,any,any
5,1,8,1,11,proposition,proposition
5,1,8,1,12,as,as
5,1,8,1,13,true,true
5,1,8,1,14,of,of
5,1,8,1,15,whose,whose
5,1,8,1,16,truth,truth
5,1,8,1,17,yet,yet
5,1,8,1,18,we,we
5,1,8,1,19,have,have
5,1,8,1,20,no,no
5,1,8,1,21,certain,certain
5,1,8,1,22,knowledge,knowledge
5,1,8,2,0,,
5,1,8,2,1,And,and
5,1,8,2,2,here,here
5,1,8,2,3,we,we
5,1,8,2,4,shall,shall
5,1,8,2,5,have,have
5,1,8,2,6,occasion,occasion
5,1,8,2,7,to,to
5,1,8,2,8,examine,examine
5,1,8,2,9,the,the
5,1,8,2,10,reasons,reasons
5,1,8,2,11,and,and
5,1,8,2,12,degrees,degrees
5,1,8,2,13,of,of
5,1,8,2,14,ASSENT,assent
5,1,8,3,0,,
5,1,9,0,0,4,4
5,1,9,1,0,,
5,1,9,1,1,Useful,useful
5,1,9,1,2,to,to
5,1,9,1,3,know,know
5,1,9,1,4,the,the
5,1,9,1,5,Extent,extent
5,1,9,1,6,of,of
5,1,9,1,7,our,our
5,1,9,1,8,Comprehension,comprehension
5,1,9,2,0,,
5,1,10,0,0,If,if
5,1,10,0,1,by,by
5,1,10,0,2,this,this
5,1,10,0,3,inquiry,inquiry
5,1,10,0,4,into,into
5,1,10,0,5,the,the
5,1,10,0,6,nature,nature
5,1,10,0,7,of,of
5,1,10,0,8,the,the
5,1,10,0,9,understanding,understanding
5,1,10,0,10,I,i
5,1,10,0,11,can,can
5,1,10,0,12,discover,discover
5,1,10,0,13,the,the
5,1,10,0,14,powers,powers
5,1,10,0,15,thereof,thereof
5,1,10,1,0,,
5,1,10,1,1,how,how
5,1,10,1,2,far,far
5,1,10,1,3,they,they
5,1,10,1,4,reach,reach
5,1,10,2,0,,
5,1,10,2,1,to,to
5,1,10,2,2,what,what
5,1,10,2,3,things,things
5,1,10,2,4,they,they
5,1,10,2,5,are,are
5,1,10,2,6,in,in
5,1,10,2,7,any,any
5,1,10,2,8,degree,degree
5,1,10,2,9,proportionate,proportionate
5,1,10,3,0,,
5,1,10,3,1,and,and
5,1,10,3,2,where,where
5,1,10,3,3,they,they
5,1,10,3,4,fail,fail
5,1,10,3,5,us,us
5,1,10,3,6,I,i
5,1,10,3,7,suppose,suppose
5,1,10,3,8,it,it
5,1,10,3,9,may,may
5,1,10,3,10,be,be
5,1,10,3,11,of,of
5,1,10,3,12,use,use
5,1,10,3,13,to,to
5,1,10,3,14,prevail,prevail
5,1,10,3,15,with,with
5,1,10,3,16,the,the
5,1,10,3,17,busy,busy
5,1,10,3,18,mind,mind
5,1,10,3,19,of,of
5,1,10,3,20,man,man
5,1,10,3,21,to,to
5,1,10,3,22,be,be
5,1,10,3,23,more,more
5,1,10,3,24,cautious,cautious
5,1,10,3,25,in,in
5,1,10,3,26,meddling,meddling
5,1,10,3,27,with,with
5,1,10,3,28,things,things
5,1,10,3,29,exceeding,exceeding
5,1,10,3,30,its,its
5,1,10,3,31,comprehension,comprehension
5,1,10,4,0,,
5,1,10,4,1,to,to
5,1,10,4,2,stop,stop
5,1,10,4,3,when,when
5,1,10,4,4,it,it
5,1,10,4,5,is,is
5,1,10,4,6,at,at
5,1,10,4,7,the,the
5,1,10,4,8,utmost,utmost
5,1,10,4,9,extent,extent
5,1,10,4,10,of,of
5,1,10,4,11,its,its
5,1,10,4,12,tether,tether
5,1,10,5,0,,
5,1,10,5,1,and,and
5,1,10,5,2,to,to
5,1,10,5,3,sit,sit
5,1,10,5,4,down,down
5,1,10,5,5,in,in
5,1,10,5,6,a,a
5,1,10,5,7,quiet,quiet
5,1,10,5,8,ignorance,ignorance
5,1,10,5,9,of,of
5,1,10,5,10,those,those
5,1,10,5,11,things,things
5,1,10,5,12,which,which
5,1,10,5,13,upon,upon
5,1,10,5,14,examination,examination
5,1,10,5,15,are,are
5,1,10,5,16,found,found
5,1,10,5,17,to,to
5,1,10,5,18,be,be
5,1,10,5,19,beyond,beyond
5,1,10,5,20,the,the
5,1,10,5,21,reach,reach
5,1,10,5,22,of,of
5,1,10,5,23,our,our
5,1,10,5,24,capacities,capacities
5,1,10,6,0,,
5,1,10,6,1,We,we
5,1,10,6,2,should,should
5,1,10,6,3,not,not
5,1,10,6,4,then,then
5,1,10,6,5,perhaps,perhaps
5,1,10,6,6,be,be
5,1,10,6,7,so,so
5,1,10,6,8,forward,forward
5,1,10,6,9,out,out
5,1,10,6,10,of,of
5,1,10,6,11,an,an
5,1,10,6,12,affectation,affectation
5,1,10,6,13,of,of
5,1,10,6,14,an,an
5,1,10,6,15,universal,universal
5,1,10,6,16,knowledge,knowledge
5,1,10,6,17,to,to
5,1,10,6,18,raise,raise
5,1,10,6,19,questions,questions
5,1,10,6,20,and,and
5,1,10,6,21,perplex,perplex
5,1,10,6,22,ourselves,ourselves
5,1,10,6,23,and,and
5,1,10,6,24,others,others
5,1,10,6,25,with,with
5,1,10,6,26,disputes,disputes
5,1,10,6,27,about,about
5,1,10,6,28,things,things
5,1,10,6,29,to,to
5,1,10,6,30,which,which
5,1,10,6,31,our,our
5,1,10,6,32,understandings,understandings
5,1,10,6,33,are,are
5,1,10,6,34,not,not
5,1,10,6,35,suited,suited
5,1,10,7,0,,
5,1,10,7,1,and,and
5,1,10,7,2,of,of
5,1,10,7,3,which,which
5,1,10,7,4,we,we
5,1,10,7,5,cannot,cannot
5,1,10,7,6,frame,frame
5,1,10,7,7,in,in
5,1,10,7,8,our,our
5,1,10,7,9,minds,minds
5,1,10,7,10,any,any
5,1,10,7,11,clear,clear
5,1,10,7,12,or,or
5,1,10,7,13,distinct,distinct
5,1,10,7,14,perceptions,perceptions
5,1,10,7,15,or,or
5,1,10,7,16,whereof,whereof
5,1,10,7,17,(as,(as
5,1,10,7,18,it,it
5,1,10,7,19,has,has
5,1,10,7,20,perhaps,perhaps
5,1,10,7,21,too,too
5,1,10,7,22,often,often
5,1,10,7,23,happened),happened)
5,1,10,7,24,we,we
5,1,10,7,25,have,have
5,1,10,7,26,not,not
5,1,10,7,27,any,any
5,1,10,7,28,notions,notions
5,1,10,7,29,at,at
5,1,10,7,30,all,all
5,1,10,8,0,,
5,1,10,8,1,If,if
5,1,10,8,2,we,we
5,1,10,8,3,can,can
5,1,10,8,4,find,find
5,1,10,8,5,out,out
5,1,10,8,6,how,how
5,1,10,8,7,far,far
5,1,10,8,8,the,the
5,1,10,8,9,understanding,understanding
5,1,10,8,10,can,can
5,1,10,8,11,extend,extend
5,1,10,8,12,its,its
5,1,10,8,13,view,view
5,1,10,9,0,,
5,1,10,9,1,how,how
5,1,10,9,2,far,far
5,1,10,9,3,it,it
5,1,10,9,4,has,has
5,1,10,9,5,faculties,faculties
5,1,10,9,6,to,to
5,1,10,9,7,attain,attain
5,1,10,9,8,certainty,certainty
5,1,10,10,0,,
5,1,10,10,1,and,and
5,1,10,10,2,in,in
5,1,10,10,3,what,what
5,1,10,10,4,cases,cases
5,1,10,10,5,it,it
5,1,10,10,6,can,can
5,1,10,10,7,only,only
5,1,10,10,8,judge,judge
5,1,10,10,9,and,and
5,1,10,10,10,guess,guess
5,1,10,10,11,we,we
5,1,10,10,12,may,may
5,1,10,10,13,learn,learn
5,1,10,10,14,to,to
5,1,10,10,15,content,content
5,1,10,10,16,ourselves,ourselves
5,1,10,10,17,with,with
5,1,10,10,18,what,what
5,1,10,10,19,is,is
5,1,10,10,20,attainable,attainable
5,1,10,10,21,by,by
5,1,10,10,22,us,us
5,1,10,10,23,in,in
5,1,10,10,24,this,this
5,1,10,10,25,state,state
5,1,10,11,0,,
5,1,11,0,0,5,5
5,1,11,1,0,,
5,1,11,1,1,Our,our
5,1,11,1,2,Capacity,capacity
5,1,11,1,3,suited,suited
5,1,11,1,4,to,to
5,1,11,1,5,our,our
5,1,11,1,6,State,state
5,1,11,1,7,and,and
5,1,11,1,8,Concerns,concerns
5,1,11,2,0,,
5,1,12,0,0,For,for
5,1,12,0,1,though,though
5,1,12,0,2,the,the
5,1,12,0,3,comprehension,comprehension
5,1,12,0,4,of,of
5,1,12,0,5,our,our
5,1,12,0,6,understandings,understandings
5,1,12,0,7,comes,comes
5,1,12,0,8,exceeding,exceeding
5,1,12,0,9,short,short
5,1,12,0,10,of,of
5,1,12,0,11,the,the
5,1,12,0,12,vast,vast
5,1,12,0,13,extent,extent
5,1,12,0,14,of,of
5,1,12,0,15,things,things
5,1,12,0,16,yet,yet
5,1,12,0,17,we,we
5,1,12,0,18,shall,shall
5,1,12,0,19,have,have
5,1,12,0,20,cause,cause
5,1,12,0,21,enough,enough
5,1,12,0,22,to,to
